lat,lon,osmid,ref,highway,elevation,elevation_res
47.6775614,-122.3206811,31393855,NA,motorway_junction,59.25,4.77
47.6821156,-122.3198663,31393862,NA,NA,82.71,4.77
47.6840444,-122.3230981,31393878,171,motorway_junction,71.99,4.77
47.6863764,-122.3260588,31394282,NA,NA,81.09,4.77
47.6905571,-122.3472107,31394317,NA,NA,91.72,4.77
47.6905088,-122.3364201,31394358,NA,traffic_signals,66.34,4.77
47.674002,-122.3468854,31394502,NA,NA,58.29,4.77
47.6753229,-122.3476577,31394505,NA,NA,54.09,4.77
47.6739975,-122.3462682,31394506,NA,NA,57.11,4.77
47.6506606,-122.307836,31429756,NA,traffic_signals,21.44,4.77
47.6490186,-122.3045829,31429758,NA,traffic_signals,22.33,4.77
47.6509642,-122.304585,31430313,NA,NA,20.43,4.77
47.6506446,-122.3041263,31430318,NA,NA,20.25,4.77
47.6518032,-122.3034889,31430321,NA,NA,18.66,4.77
47.6529149,-122.3030914,31430329,NA,NA,17.26,4.77
47.6612217,-122.2972604,31430457,NA,NA,8.72,4.77
47.659056,-122.3009961,31430540,NA,NA,12.98,4.77
47.6607531,-122.2994115,31430639,NA,NA,10.09,4.77
47.6612577,-122.2987058,31430660,NA,NA,7.84,4.77
47.6793585,-122.26361,32096165,NA,traffic_signals,21.07,4.77
47.6750689,-122.2639705,32096169,NA,NA,28.21,4.77
47.6737889,-122.2657883,32096172,NA,NA,33.9,4.77
47.6735998,-122.2660654,32096173,NA,NA,34.78,4.77
47.6723467,-122.2678227,32096176,NA,NA,36.19,4.77
47.6721286,-122.2681122,32096177,NA,NA,35.39,4.77
47.6718828,-122.2684841,32096180,NA,NA,34.42,4.77
47.6717527,-122.2686551,32096181,NA,NA,33.94,4.77
47.6701447,-122.2708627,32096184,NA,NA,31.69,4.77
47.6698268,-122.2713433,32096185,NA,NA,31.65,4.77
47.6684628,-122.2735148,32096190,NA,NA,40.1,9.54
47.6683074,-122.2741573,32096191,NA,traffic_signals,42.45,9.54
47.6683035,-122.2757863,32096194,NA,traffic_signals,47.57,9.54
47.6684055,-122.277522,32096196,NA,NA,48.2,9.54
47.6669541,-122.2807195,32096204,NA,NA,40.92,4.77
47.6666921,-122.2809826,32096205,NA,NA,40.04,4.77
47.6651079,-122.2826439,32096208,NA,NA,31.88,4.77
47.6642196,-122.2836451,32096210,NA,NA,25.56,4.77
47.6635081,-122.2842967,32096212,NA,NA,21.07,4.77
47.6613837,-122.287171,32096216,NA,traffic_signals,23.47,4.77
47.6821329,-122.2636673,32097463,NA,traffic_signals,19.46,76.35
47.7192155,-122.2863082,32097947,NA,NA,79.89,9.54
47.7191763,-122.2858379,32097948,NA,NA,81.58,9.54
47.7173578,-122.2839234,32097952,NA,NA,75.2,9.54
47.7124185,-122.2818318,32097958,NA,NA,72.74,4.77
47.7106961,-122.2810057,32097960,NA,NA,67.65,4.77
47.7069896,-122.2792483,32097961,NA,NA,50.36,4.77
47.7050672,-122.2783221,32097963,NA,NA,41.63,4.77
47.7045786,-122.2779292,32097964,NA,NA,41.96,4.77
47.7029473,-122.2776748,32097967,NA,NA,38.98,76.35
47.6973852,-122.2776643,32097971,NA,NA,13.15,76.35
47.6537178,-122.3174118,32102030,NA,traffic_signals,10.51,4.77
47.6545022,-122.31946,32102036,NA,NA,10.81,4.77
47.654542,-122.3198019,32102037,NA,NA,10.46,4.77
47.6544733,-122.3208676,32102039,NA,NA,8.71,4.77
47.654485,-122.3225415,32102041,NA,stop,8.55,4.77
47.6492598,-122.3050664,32103268,NA,NA,22.12,4.77
47.6553518,-122.3144303,32171831,NA,traffic_signals,27.02,4.77
47.6553443,-122.3120637,32172259,NA,traffic_signals,32.63,4.77
47.6714864,-122.3151881,32172794,NA,NA,56.35,4.77
47.6518391,-122.3145931,32177510,NA,NA,8.81,4.77
47.65159,-122.3137088,32177512,NA,stop,9.54,4.77
47.6508654,-122.3129265,32177766,NA,NA,9.18,4.77
47.6508048,-122.3127223,32177767,NA,NA,9.36,4.77
47.6549017,-122.3219206,32178812,NA,NA,9.22,4.77
47.655045,-122.3208599,32178814,NA,NA,9.73,4.77
47.6548656,-122.319803,32178816,NA,NA,10.1,4.77
47.6553221,-122.3219096,32259207,NA,turning_circle,13.87,4.77
47.6554396,-122.3208635,32259309,NA,turning_circle,15.79,4.77
47.6553227,-122.3198137,32259477,NA,turning_circle,14.33,4.77
47.6551681,-122.3178235,32267743,NA,NA,21.78,4.77
47.655408,-122.3178388,32267744,NA,NA,24.81,4.77
47.6506586,-122.3112545,32268456,NA,stop,12.83,4.77
47.6703202,-122.3107375,32268787,NA,NA,72.18,4.77
47.6552029,-122.3113502,32269682,NA,NA,35.69,4.77
47.6581335,-122.3027247,32270827,NA,NA,33.53,4.77
47.6524681,-122.3038933,32270954,NA,NA,28.83,4.77
47.6523514,-122.3062134,32270960,NA,NA,30.5,4.77
47.6554417,-122.2998187,32271171,NA,NA,8.09,4.77
47.6585013,-122.2986102,32271230,NA,NA,11.7,76.35
47.6595507,-122.2938762,32271233,NA,NA,8.81,4.77
47.655037,-122.3023233,32271243,NA,NA,15.2,4.77
47.654863,-122.3025131,32271244,NA,NA,15.44,4.77
47.6699571,-122.3093243,33258300,NA,NA,73.05,4.77
47.6932832,-122.3290413,34835018,NA,NA,91.13,4.77
47.7026271,-122.3293449,34836350,173,motorway_junction,82.4,4.77
47.5653149,-122.3180137,52968333,NA,NA,69.94,4.77
47.5645716,-122.3185907,52968334,NA,NA,67.19,4.77
47.5635175,-122.319436,52968336,NA,NA,58.55,4.77
47.7273226,-122.3582274,52968471,NA,NA,146.51,4.77
47.7273221,-122.3609051,52968473,NA,NA,140.67,4.77
47.5708218,-122.3706745,52969114,NA,NA,14.64,76.35
47.5698689,-122.3706885,52969118,NA,NA,20.01,9.54
47.5692145,-122.3707314,52969121,NA,NA,24.02,9.54
47.5675988,-122.3708258,52969122,NA,NA,33.37,9.54
47.5646964,-122.372518,52969125,NA,traffic_signals,51.54,9.54
47.5640834,-122.3761645,52969127,NA,traffic_signals,65.8,9.54
47.5640945,-122.3776939,52969130,NA,traffic_signals,69.44,9.54
47.5227314,-122.3347765,52969241,NA,NA,55.47,4.77
47.5266872,-122.3333281,52969250,NA,NA,9.34,4.77
47.5282417,-122.3339244,52969252,NA,NA,6.83,4.77
47.7145447,-122.3259199,52972843,NA,NA,107.28,4.77
47.7086422,-122.3306008,52973230,NA,NA,88.93,4.77
47.5231899,-122.3331772,52975156,NA,NA,26.06,4.77
47.5252524,-122.3330065,52975158,NA,NA,15.58,4.77
47.5269325,-122.3322001,52975160,NA,NA,14.03,4.77
47.7223581,-122.3193355,52976186,NA,NA,102.76,4.77
47.7171432,-122.3309597,52977548,NA,NA,118.55,4.77
47.6758705,-122.2530533,52977858,NA,NA,8.64,76.35
47.6359616,-122.3582857,52977887,NA,NA,114.62,4.77
47.5705634,-122.3713627,52978006,NA,NA,24.96,9.54
47.6367929,-122.3235209,52978606,NA,NA,48.82,4.77
47.7294461,-122.3241182,52979984,175,motorway_junction,96.53,4.77
47.6904157,-122.3310669,52980005,NA,NA,91.96,4.77
47.5315573,-122.2768842,52981104,NA,NA,27.28,4.77
47.6254628,-122.3290328,52981825,NA,NA,40.82,4.77
47.6250092,-122.3291775,52981827,NA,traffic_signals,40.28,4.77
47.5245407,-122.3348418,52985618,NA,NA,36.54,4.77
47.5305156,-122.3347665,52985630,NA,motorway_junction,6.8,4.77
47.5605493,-122.3134311,52986497,NA,NA,78.72,4.77
47.5605551,-122.3141475,52986498,NA,NA,76.4,4.77
47.6503264,-122.3788789,52987416,NA,NA,13.5,4.77
47.6447573,-122.3755367,52988013,NA,NA,20.81,4.77
47.6933477,-122.38761,52989638,NA,NA,78.51,4.77
47.6933477,-122.3897835,52989642,NA,turning_circle,84.85,76.35
47.6468939,-122.3164717,52989895,NA,NA,10.4,4.77
47.659474,-122.3214472,52990047,NA,NA,49.66,4.77
47.6631373,-122.3207186,52990055,NA,NA,66.66,4.77
47.6706849,-122.3065146,52990754,NA,NA,53.37,4.77
47.672046,-122.309622,52990756,NA,NA,62.4,4.77
47.67255,-122.3107823,52990758,NA,NA,63.73,4.77
47.7122607,-122.3292825,52995591,NA,NA,98.72,4.77
47.5714075,-122.3259656,52996786,NA,NA,6.13,4.77
47.6740512,-122.2544148,52996873,NA,NA,35.07,76.35
47.5601863,-122.3171682,52998145,NA,NA,61.94,4.77
47.624862,-122.2831178,53002016,NA,NA,9.01,9.54
47.6268784,-122.311262,53002873,NA,NA,131.26,4.77
47.7192253,-122.2841354,53003232,NA,NA,62.04,9.54
47.7192109,-122.283232,53003233,NA,NA,49.98,9.54
47.5721079,-122.3600839,53003665,NA,traffic_signals,5.24,9.54
47.6721034,-122.2661453,53008561,NA,NA,47.32,4.77
47.6232475,-122.3475606,53008649,NA,NA,28.23,4.77
47.6017194,-122.3365354,53009977,NA,traffic_signals,4.33,76.35
47.5267991,-122.3927421,53010303,NA,NA,21,9.54
47.5202698,-122.3361937,53010995,NA,stop,75.96,4.77
47.6822953,-122.317483,53011053,NA,NA,93.54,4.77
47.6429981,-122.3474603,53012037,NA,NA,66.67,4.77
47.6407004,-122.3464664,53014476,NA,NA,65.8,4.77
47.6422764,-122.3478583,53014673,NA,NA,86.29,4.77
47.6422754,-122.3475444,53014674,NA,NA,85.66,4.77
47.6109691,-122.3315992,53014755,NA,NA,51.9,4.77
47.5104591,-122.2816319,53014783,NA,NA,5.74,4.77
47.5134327,-122.2821858,53014790,NA,NA,5.93,4.77
47.5433661,-122.2741234,53014879,NA,NA,32.62,4.77
47.5442568,-122.2745998,53014881,NA,NA,37.66,4.77
47.6534824,-122.3752189,53015836,NA,NA,21.53,4.77
47.6534597,-122.3772392,53015856,NA,NA,7.92,4.77
47.6539872,-122.3772434,53015858,NA,stop,7.56,4.77
47.6883944,-122.2817396,53017199,NA,NA,98.17,4.77
47.6061206,-122.337541,53017297,NA,traffic_signals,17.13,9.54
47.7147522,-122.3422134,53017324,NA,turning_circle,110.35,4.77
47.6468952,-122.3497606,53017951,NA,NA,16.8,4.77
47.5390826,-122.3504188,53018330,NA,NA,111.26,4.77
47.6323134,-122.3459564,53018361,NA,NA,77.29,4.77
47.6120713,-122.3482291,53018454,NA,traffic_signals,18.26,76.35
47.6023922,-122.3371423,53018668,NA,traffic_signals,4.78,76.35
47.5080203,-122.2782601,53019116,NA,traffic_signals,7.38,4.77
47.5717538,-122.3706933,53020924,NA,traffic_signals,12.55,76.35
47.6960499,-122.3885793,53021775,NA,NA,63.07,76.35
47.6802854,-122.3052853,53023394,NA,NA,75.04,4.77
47.6803687,-122.3049931,53023395,NA,NA,76.51,4.77
47.5700319,-122.2772584,53023406,NA,NA,9.18,9.54
47.5266476,-122.3840298,53023531,NA,NA,110.22,4.77
47.6344796,-122.3224093,53023684,NA,NA,45.73,76.35
47.5319459,-122.3308837,53023983,NA,NA,5.38,4.77
47.6219764,-122.3272246,53025081,NA,NA,76.95,4.77
47.5457526,-122.3064568,53025219,NA,NA,44.02,4.77
47.5679014,-122.2757703,53025851,NA,NA,36.27,9.54
47.5714099,-122.3489159,53025927,NA,traffic_signals,4.95,4.77
47.5710064,-122.3488923,53025936,NA,NA,4.76,4.77
47.6432083,-122.327544,53026480,NA,NA,13.52,4.77
47.6432074,-122.3271141,53026482,NA,NA,15.44,4.77
47.718534,-122.3422231,53026821,NA,NA,115.29,4.77
47.5485694,-122.3159506,53027159,NA,traffic_signals,6.31,4.77
47.5861075,-122.334195,53028089,NA,NA,5.38,9.54
47.6794335,-122.4030184,53028382,NA,NA,46.75,9.54
47.6295864,-122.361839,53028645,NA,NA,105.21,4.77
47.5468632,-122.3035867,53029003,NA,NA,83.3,4.77
47.7086281,-122.3286689,53029362,NA,traffic_signals,87.99,4.77
47.59232,-122.308836,53029515,NA,NA,26.65,4.77
47.5924412,-122.3238846,53029620,NA,traffic_signals,6.79,4.77
47.5380227,-122.3902849,53030547,NA,NA,53.22,9.54
47.5387005,-122.3903581,53030549,NA,turning_circle,52.85,9.54
47.5733378,-122.3742466,53031091,NA,NA,68.52,76.35
47.5716995,-122.3506411,53031128,NA,NA,4.47,4.77
47.5720293,-122.3522174,53031129,NA,NA,4.48,4.77
47.6220543,-122.3449872,53031395,NA,traffic_signals,27.61,4.77
47.698907,-122.3224822,53032517,NA,NA,117.51,4.77
47.6287382,-122.360609,53032954,NA,NA,85.79,4.77
47.6295819,-122.3605349,53032956,NA,NA,103.83,4.77
47.5143359,-122.2754106,53034620,NA,NA,55.88,4.77
47.625413,-122.341035,53035665,NA,NA,14.13,4.77
47.5373567,-122.33705,53035700,NA,traffic_signals,5.45,4.77
47.6225484,-122.285394,53035806,NA,NA,46.49,9.54
47.6633886,-122.3031407,53036220,NA,NA,24.72,4.77
47.6108167,-122.345297,53036749,NA,NA,23.35,76.35
47.5278839,-122.2866197,53037249,NA,NA,49.65,4.77
47.5286175,-122.2866094,53037251,NA,NA,53.38,4.77
47.6734356,-122.4010974,53037573,NA,NA,41.36,9.54
47.6821333,-122.2622331,53037957,NA,NA,13.81,76.35
47.715795,-122.3717457,53038294,NA,NA,70.28,9.54
47.715795,-122.3735451,53038296,NA,turning_circle,74.95,9.54
47.5443553,-122.3347277,53038673,NA,NA,4.58,4.77
47.6539163,-122.3757534,53039057,NA,stop,18.33,4.77
47.6252412,-122.3086727,53040209,NA,NA,124.14,4.77
47.6196076,-122.3265496,53040296,NA,NA,74.63,4.77
47.6712967,-122.3983493,53040355,NA,NA,36.09,4.77
47.6649092,-122.2858314,53040441,NA,NA,30.06,4.77
47.5469804,-122.3079817,53040935,NA,NA,35.83,4.77
47.6252544,-122.3112872,53041850,NA,NA,130.78,4.77
47.6527232,-122.3761748,53042898,NA,NA,17.75,4.77
47.7031773,-122.3285393,53043534,NA,traffic_signals,77.86,4.77
47.6455642,-122.3070635,53043722,NA,NA,10.78,4.77
47.7190566,-122.279365,53044916,NA,NA,9.68,9.54
47.6629168,-122.2912688,53045054,NA,NA,32.75,4.77
47.5834686,-122.3827413,53045073,NA,NA,94,9.54
47.5649762,-122.3754433,53045377,NA,NA,68.31,9.54
47.5991777,-122.2926192,53045512,NA,NA,97.45,4.77
47.607744,-122.3313384,53045786,NA,traffic_signals,65.42,4.77
47.5479644,-122.312074,53046239,NA,NA,18.79,4.77
47.6357056,-122.3459271,53047491,NA,NA,104.53,4.77
47.6356721,-122.3452141,53047493,NA,NA,98.31,4.77
47.6285472,-122.2841223,53047845,NA,NA,56.14,9.54
47.609246,-122.287186,53048523,NA,NA,84.16,76.35
47.573097,-122.3011258,53048525,NA,NA,59.07,4.77
47.5730909,-122.3017111,53048527,NA,NA,67.89,4.77
47.5262064,-122.3344009,53048825,NA,NA,19.79,4.77
47.6323074,-122.3677158,53050323,NA,NA,108.61,9.54
47.6323234,-122.3569617,53051673,NA,stop,122.79,4.77
47.632324,-122.3563851,53051675,NA,NA,127.5,4.77
47.63102,-122.352638,53051824,NA,NA,132.5,4.77
47.582021,-122.2975979,53051906,NA,NA,24.56,4.77
47.5811357,-122.2964939,53051908,NA,NA,31.62,4.77
47.5653255,-122.3135038,53052413,NA,NA,86.05,4.77
47.5653197,-122.3127198,53052414,NA,NA,90.23,4.77
47.6373679,-122.3095083,53054424,NA,NA,45.72,4.77
47.7140672,-122.3287761,53056163,NA,stop,108.4,4.77
47.6306062,-122.3430392,53056591,NA,NA,31.91,76.35
47.630605,-122.343601,53056592,NA,NA,39.91,76.35
47.5861884,-122.3213813,53057400,NA,traffic_signals,7.43,4.77
47.6885469,-122.2949987,53058596,NA,NA,109.06,4.77
47.6880895,-122.2941044,53058597,NA,NA,106.91,4.77
47.5212393,-122.3362775,53059064,NA,NA,75.81,4.77
47.6286941,-122.3086118,53059412,NA,NA,116.68,4.77
47.6768857,-122.3472813,53060112,NA,NA,56.36,4.77
47.516547,-122.2845666,53060339,NA,NA,55.6,4.77
47.5157217,-122.284559,53060341,NA,NA,40.06,4.77
47.7037629,-122.281423,53060724,NA,NA,13.87,4.77
47.7038031,-122.281581,53060726,NA,turning_circle,14.02,4.77
47.5490937,-122.2574625,53061111,NA,NA,8.63,9.54
47.5297374,-122.2780963,53061867,NA,NA,31.7,4.77
47.6709266,-122.3983455,53061878,NA,NA,33.38,4.77
47.6393619,-122.3871303,53062655,NA,NA,38.57,4.77
47.6080551,-122.316783,53062785,NA,traffic_signals,84.33,4.77
47.6080515,-122.3154456,53062786,NA,NA,82.53,4.77
47.6080481,-122.3141718,53062787,NA,traffic_signals,84.65,4.77
47.6080445,-122.3128193,53062788,NA,NA,93.85,4.77
47.6080411,-122.3115575,53062790,NA,NA,102.99,4.77
47.6080375,-122.3102402,53062791,NA,NA,107.93,4.77
47.6080341,-122.3089518,53062792,NA,traffic_signals,111.14,4.77
47.6080274,-122.307635,53062794,NA,NA,104.14,4.77
47.608027,-122.3063257,53062795,NA,NA,94.53,4.77
47.6080236,-122.3050462,53062797,NA,NA,94.06,4.77
47.6080202,-122.3037712,53062799,NA,NA,89.68,4.77
47.6080175,-122.3027861,53062801,NA,traffic_signals,85.15,4.77
47.608014,-122.3014964,53062803,NA,NA,85.53,4.77
47.6080099,-122.2999575,53062805,NA,NA,85.81,4.77
47.6080072,-122.2988788,53062807,NA,NA,85.97,4.77
47.6080043,-122.2978596,53062808,NA,NA,86.07,4.77
47.6080077,-122.2975688,53062809,NA,NA,86.2,4.77
47.6080014,-122.2967971,53062810,NA,NA,86.36,4.77
47.6079999,-122.2962225,53062811,NA,traffic_signals,86.3,4.77
47.6079968,-122.295844,53062814,NA,NA,86.61,4.77
47.6079892,-122.2949102,53062816,NA,NA,87.94,4.77
47.607979,-122.2936594,53062818,NA,NA,92.91,4.77
47.6079704,-122.2926065,53062820,NA,NA,97.16,4.77
47.6079617,-122.2915414,53062822,NA,NA,101.32,4.77
47.6079498,-122.290491,53062824,NA,NA,104.25,4.77
47.6079442,-122.2894321,53062826,NA,stop,101.98,4.77
47.6079401,-122.288356,53062828,NA,NA,100.59,76.35
47.60793,-122.2872333,53062830,NA,NA,87.37,76.35
47.6079217,-122.2861351,53062831,NA,NA,72.5,76.35
47.6080551,-122.3194556,53062839,NA,turning_circle,99.55,4.77
47.6928194,-122.3606621,53062869,NA,NA,77.89,4.77
47.6928064,-122.3633537,53062871,NA,NA,78.86,4.77
47.69281,-122.3660229,53062872,NA,NA,92.07,4.77
47.6928117,-122.3673159,53062873,NA,NA,96.24,4.77
47.6928036,-122.3683539,53062874,NA,NA,99.49,4.77
47.6931284,-122.3958494,53062876,NA,NA,79.95,76.35
47.6931349,-122.3969472,53062878,NA,NA,82.48,76.35
47.6121857,-122.3198574,53062913,NA,NA,92.32,4.77
47.6713335,-122.2761113,53063012,NA,NA,74.86,4.77
47.6724642,-122.278036,53063013,NA,NA,69.28,4.77
47.6731588,-122.2794751,53063014,NA,NA,65.66,4.77
47.5279097,-122.2702113,53063360,NA,NA,13.39,4.77
47.52667,-122.271299,53063361,NA,NA,16.65,4.77
47.6287296,-122.3145719,53063366,NA,NA,138.4,4.77
47.6293123,-122.314589,53063368,NA,NA,138.34,4.77
47.6317677,-122.31572,53063382,NA,NA,135.04,4.77
47.6284237,-122.3180194,53063385,NA,NA,117.72,4.77
47.7323172,-122.3353012,53063393,NA,NA,141.21,4.77
47.7341208,-122.335306,53063395,NA,NA,136.9,4.77
47.7323067,-122.343373,53063398,NA,NA,143.16,4.77
47.7329806,-122.3433808,53063401,NA,NA,143,4.77
47.7341208,-122.3433929,53063402,NA,NA,139.83,4.77
47.6183228,-122.285388,53063957,NA,NA,65.52,9.54
47.6199595,-122.2849414,53063959,NA,NA,60.31,9.54
47.5793173,-122.3839408,53063990,NA,NA,106.98,4.77
47.579317,-122.3852629,53063992,NA,NA,106.46,4.77
47.5793167,-122.3866364,53063994,NA,traffic_signals,104.93,4.77
47.5793209,-122.3879377,53063995,NA,NA,101.85,4.77
47.5793383,-122.3892718,53063996,NA,NA,99.54,4.77
47.5793448,-122.3906914,53063997,NA,NA,94.87,4.77
47.5793596,-122.3919683,53063998,NA,NA,94.26,4.77
47.5793696,-122.3930776,53063999,NA,NA,89.26,4.77
47.5793499,-122.3941824,53064000,NA,NA,81.26,4.77
47.579412,-122.4040236,53064002,NA,NA,5.74,9.54
47.5794139,-122.4053034,53064003,NA,NA,5.56,9.54
47.5794442,-122.4062067,53064005,NA,NA,5.37,9.54
47.5794512,-122.4066752,53064007,NA,NA,5.3,9.54
47.5794711,-122.4070673,53064010,NA,NA,5.21,9.54
47.5794872,-122.4080168,53064011,NA,NA,5.1,9.54
47.5792732,-122.3770177,53064013,NA,NA,98.65,76.35
47.5792794,-122.378086,53064014,NA,NA,107.07,76.35
47.5792857,-122.3791758,53064016,NA,NA,110.58,4.77
47.5792918,-122.3802401,53064018,NA,NA,109.98,4.77
47.5792977,-122.3812789,53064019,NA,NA,107.09,4.77
47.5793017,-122.381943,53064020,NA,NA,107.08,4.77
47.5790877,-122.4020086,53064025,NA,NA,36.1,9.54
47.5779605,-122.4146089,53064039,NA,NA,6.37,76.35
47.575965,-122.4146749,53064041,NA,NA,7.75,76.35
47.5742361,-122.4147423,53064043,NA,NA,9.52,76.35
47.5735382,-122.4147703,53064045,NA,NA,7.3,76.35
47.5730562,-122.4147896,53064046,NA,NA,6.28,76.35
47.5431436,-122.391148,53064577,NA,NA,52.06,9.54
47.5421175,-122.3908406,53064578,NA,NA,51.63,9.54
47.5444376,-122.3895689,53064580,NA,NA,62.05,9.54
47.6405731,-122.4095766,53064695,NA,NA,81.63,4.77
47.6403015,-122.4099792,53064696,NA,NA,76.61,76.35
47.6400007,-122.4104431,53064697,NA,NA,70.09,76.35
47.6396143,-122.4109281,53064699,NA,NA,64.49,76.35
47.6420558,-122.4072773,53064703,NA,NA,104.63,4.77
47.6412122,-122.4076947,53064705,NA,NA,96.77,4.77
47.640875,-122.4080733,53064707,NA,NA,92.13,4.77
47.6406008,-122.4085404,53064709,NA,NA,87.21,4.77
47.6404511,-122.4088472,53064710,NA,NA,84.83,4.77
47.6402784,-122.4094346,53064711,NA,NA,80.44,4.77
47.6412081,-122.3544876,53064788,NA,NA,105.44,4.77
47.5710649,-122.3974383,53064962,NA,NA,98.47,4.77
47.5703174,-122.3974478,53064964,NA,NA,102.55,4.77
47.568516700000004,-122.3974464,53064965,NA,NA,106.19,4.77
47.5666892,-122.3974751,53064967,NA,NA,110.3,4.77
47.5648177,-122.3974733,53064969,NA,NA,107.91,4.77
47.5631401,-122.3976158,53064970,NA,NA,105.49,4.77
47.5627579,-122.3976416,53064972,NA,NA,103.9,4.77
47.5594012,-122.3976182,53064973,NA,NA,64.16,9.54
47.5574995,-122.3977769,53064977,NA,NA,52.38,9.54
47.5556988,-122.3978152,53064978,NA,NA,51.51,9.54
47.5552731,-122.3976176,53064979,NA,NA,52.19,9.54
47.5819537,-122.397228,53064991,NA,NA,79.67,76.35
47.581268,-122.3972392,53064992,NA,NA,82.28,4.77
47.5805126,-122.3972946,53064995,NA,NA,83.3,4.77
47.5798215,-122.3973241,53064997,NA,NA,80.34,4.77
47.5792537,-122.3972838,53065002,NA,NA,69.37,4.77
47.5775634,-122.3973183,53065003,NA,NA,86.24,4.77
47.5749517,-122.3973105,53065008,NA,NA,88.64,4.77
47.515273,-122.3955536,53065012,NA,NA,5.26,76.35
47.5116505,-122.2535132,53066043,NA,NA,72.58,9.54
47.5097267,-122.2535299,53066045,NA,NA,88.6,9.54
47.5081918,-122.2535607,53066047,NA,NA,97.77,9.54
47.5064081,-122.2535946,53066049,NA,NA,103.45,9.54
47.6774147,-122.3321796,53066353,NA,NA,54.31,4.77
47.6772501,-122.3310149,53066355,NA,NA,61.68,4.77
47.6768972,-122.3526338,53066359,NA,NA,85.28,4.77
47.6768842,-122.3499446,53066361,NA,NA,59.86,4.77
47.676892,-122.3463599,53066363,NA,NA,55.05,4.77
47.5073023,-122.3759825,53066466,NA,NA,92.1,4.77
47.5073232,-122.3814861,53066467,NA,NA,112.27,4.77
47.5074025,-122.3870423,53066468,NA,NA,112.57,4.77
47.5072802,-122.3707227,53066474,NA,NA,74.46,4.77
47.6223145,-122.2871612,53066495,NA,NA,43.59,9.54
47.6193102,-122.2887382,53066507,NA,NA,80.88,9.54
47.620145,-122.287963,53066510,NA,NA,77.27,9.54
47.6211284,-122.2879459,53066513,NA,NA,72.94,9.54
47.5812582,-122.3959182,53066515,NA,NA,87.62,4.77
47.5805106,-122.3959477,53066517,NA,NA,83.81,4.77
47.579781,-122.395968,53066520,NA,NA,79.82,4.77
47.5792345,-122.395986,53066522,NA,NA,75.37,4.77
47.5792428,-122.3965107,53066526,NA,NA,73.15,4.77
47.5775514,-122.3966524,53066527,NA,NA,83.67,4.77
47.5731228,-122.4134436,53066540,NA,NA,7.25,76.35
47.5742736,-122.4160011,53066542,NA,NA,8.69,76.35
47.6731666,-122.3553487,53066565,NA,NA,105.73,4.77
47.6731707,-122.3543892,53066567,NA,NA,108.11,4.77
47.6731679,-122.3528784,53066569,NA,NA,103.92,4.77
47.6731652,-122.3514032,53066570,NA,NA,98.54,4.77
47.6731625,-122.3499593,53066572,NA,NA,90.97,4.77
47.6731599,-122.3484992,53066575,NA,NA,75.61,4.77
47.673159,-122.3480226,53066577,NA,NA,71.59,4.77
47.672917,-122.3335645,53066581,NA,NA,64.53,4.77
47.6728918,-122.3309038,53066582,NA,NA,75.32,4.77
47.6728663,-122.3282137,53066583,NA,NA,83.34,4.77
47.6591741,-122.3445879,53066585,NA,NA,60.02,4.77
47.6591793,-122.3437922,53066587,NA,NA,56.31,4.77
47.6591753,-122.3422561,53066590,NA,NA,58.77,4.77
47.65917,-122.3396945,53066593,NA,NA,71.77,4.77
47.6591725,-122.3374123,53066597,NA,NA,78.2,4.77
47.6591637,-122.3362133,53066598,NA,NA,82.2,4.77
47.6591078,-122.3290011,53066608,NA,NA,69.47,4.77
47.6589457,-122.3554396,53066612,NA,NA,79.07,4.77
47.6589465,-122.35438,53066613,NA,stop,86.88,4.77
47.658947,-122.3533415,53066615,NA,NA,88.41,4.77
47.6589458,-122.3520587,53066616,NA,NA,86.89,4.77
47.6589516,-122.3510343,53066617,NA,NA,83,4.77
47.6589551,-122.3500274,53066618,NA,NA,79.79,4.77
47.659337,-122.3500333,53066621,NA,NA,81.66,4.77
47.6593261,-122.3474048,53066625,NA,NA,78.42,4.77
47.659574,-122.3472562,53066626,NA,NA,79.36,4.77
47.6595748,-122.3466859,53066628,NA,NA,75.5,4.77
47.6595609,-122.3456331,53066630,NA,NA,66.41,4.77
47.6595563,-122.3445845,53066632,NA,NA,61.74,4.77
47.6595951,-122.3572929,53066636,NA,NA,53.98,4.77
47.6595908,-122.3560943,53066638,NA,NA,64.54,4.77
47.552593,-122.3034499,53066730,NA,NA,97.55,4.77
47.5526298,-122.3022428,53066732,NA,NA,100.96,4.77
47.6323212,-122.353699,53066744,NA,NA,138.08,4.77
47.631016,-122.3536972,53066746,NA,NA,139.95,4.77
